"Setup","Samples","MeanDistance","Sensitivity","Specificty","Precision","HaplogrepFilter","HetFilter","Group","TP","TN","FP","FN"
"118.0","100000.0","4.54887","0.0","1.0","0.0","0.9999999999999999","12","8","0","50000","0","50000"
"119.0","100000.0","4.54887","0.0","1.0","0.0","0.9999999999999999","13","8","0","50000","0","50000"
"120.0","100000.0","4.54887","0.0","1.0","0.0","0.9999999999999999","14","8","0","50000","0","50000"
"121.0","100000.0","4.54887","0.0","1.0","0.0","0.9999999999999999","15","8","0","50000","0","50000"
"122.0","100000.0","4.54887","0.0","1.0","0.0","0.9999999999999999","16","8","0","50000","0","50000"
"123.0","100000.0","4.54887","0.0","1.0","0.0","0.9999999999999999","17","8","0","50000","0","50000"
"124.0","100000.0","4.54887","0.0","1.0","0.0","0.9999999999999999","18","8","0","50000","0","50000"
"125.0","100000.0","4.54887","0.0","1.0","0.0","0.9999999999999999","19","8","0","50000","0","50000"
"126.0","100000.0","4.54887","0.0","1.0","0.0","0.9999999999999999","20","8","0","50000","0","50000"
"1.0","99999.0","6.275622756227563","0.761395227904558","0.3123","0.5254230270240429","0.5","0","32","38069","15615","34385","11930"
"2.0","99999.0","6.275622756227563","0.7612752255045101","0.31268","0.5255215452374049","0.5","1","32","38063","15634","34366","11936"
"3.0","99999.0","6.275622756227563","0.7336146722934459","0.37436","0.5397133692357494","0.5","2","32","36680","18718","31282","13319"
"4.0","99999.0","6.275622756227563","0.6889537790755815","0.43516","0.5494903412081864","0.5","3","32","34447","21758","28242","15552"
"5.0","99999.0","6.275622756227563","0.6054521090421808","0.53062","0.5632943190487709","0.5","4","32","30272","26531","23469","19727"
"6.0","99999.0","6.275622756227563","0.4910298205964119","0.63562","0.5740238484919336","0.5","5","32","24551","31781","18219","25448"
"7.0","99999.0","6.275622756227563","0.3285065701314026","0.7716","0.5898725085293589","0.5","6","32","16425","38580","11420","33574"
"8.0","99999.0","6.275622756227563","0.1985239704794096","0.87148","0.6070205479452054","0.5","7","32","9926","43574","6426","40073"
"9.0","99999.0","6.275622756227563","0.12974259485189704","0.91944","0.6169281978126486","0.5","8","32","6487","45972","4028","43512"
"10.0","99999.0","6.275622756227563","0.07890157803156063","0.95292","0.6262898872836958","0.5","9","32","3945","47646","2354","46054"
"11.0","99999.0","6.275622756227563","0.04752095041900838","0.97336","0.6407766990291263","0.5","10","32","2376","48668","1332","47623"
"12.0","99999.0","6.275622756227563","0.026900538010760214","0.9856","0.6513317191283293","0.5","11","32","1345","49280","720","48654"
"13.0","99999.0","6.275622756227563","0.01386027720554411","0.99224","0.6410730804810361","0.5","12","32","693","49612","388","49306"
"14.0","99999.0","6.275622756227563","0.006700134002680053","0.99576","0.6124314442413162","0.5","13","32","335","49788","212","49664"
"15.0","99999.0","6.275622756227563","0.0030400608012160243","0.99768","0.5671641791044776","0.5","14","32","152","49884","116","49847"
"16.0","99999.0","6.275622756227563","0.001380027600552011","0.99908","0.6","0.5","15","32","69","49954","46","49930"
"17.0","99999.0","6.275622756227563","5.400108002160043E-4","0.9995","0.5192307692307693","0.5","16","32","27","49975","25","49972"
"18.0","99999.0","6.275622756227563","2.8000560011200225E-4","0.9998","0.5833333333333334","0.5","17","32","14","49990","10","49985"
"19.0","99999.0","6.275622756227563","1.600032000640013E-4","0.99992","0.6666666666666666","0.5","18","32","8","49996","4","49991"
"20.0","99999.0","6.275622756227563","6.000120002400048E-5","0.99998","0.75","0.5","19","32","3","49999","1","49996"
"21.0","99999.0","6.275622756227563","2.000040000800016E-5","1.0","1.0","0.5","20","32","1","50000","0","49998"
"22.0","99999.0","6.275622756227563","0.34498689973799473","0.71188","0.5449060180066341","0.6","0","32","17249","35594","14406","32750"
"23.0","99999.0","6.275622756227563","0.34498689973799473","0.71202","0.5450265419615774","0.6","1","32","17249","35601","14399","32750"
"24.0","99999.0","6.275622756227563","0.3352667053341067","0.7498","0.5726437331329212","0.6","2","32","16763","37490","12510","33236"
"25.0","99999.0","6.275622756227563","0.3131662633252665","0.78458","0.5924552574823111","0.6","3","32","15658","39229","10771","34341"
"26.0","99999.0","6.275622756227563","0.2687253745074901","0.8343","0.6185718889553888","0.6","4","32","13436","41715","8285","36563"
"27.0","99999.0","6.275622756227563","0.2122242444848897","0.88082","0.6403741701870851","0.6","5","32","10611","44041","5959","39388"
"28.0","99999.0","6.275622756227563","0.14564291285825717","0.92758","0.6678895716775199","0.6","6","32","7282","46379","3621","42717"
"29.0","99999.0","6.275622756227563","0.09106182123642473","0.95984","0.6939490931260479","0.6","7","32","4553","47992","2008","45446"
"30.0","99999.0","6.275622756227563","0.055481109622192444","0.97842","0.7199584739164288","0.6","8","32","2774","48921","1079","47225"
"31.0","99999.0","6.275622756227563","0.03206064121282426","0.99","0.7622444127436995","0.6","9","32","1603","49500","500","48396"
"32.0","99999.0","6.275622756227563","0.01766035320706414","0.99514","0.7841918294849023","0.6","10","32","883","49757","243","49116"
"33.0","99999.0","6.275622756227563","0.008820176403528071","0.99754","0.7819148936170213","0.6","11","32","441","49877","123","49558"
"34.0","99999.0","6.275622756227563","0.0040800816016320325","0.99896","0.796875","0.6","12","32","204","49948","52","49795"
"35.0","99999.0","6.275622756227563","0.0016600332006640132","0.99958","0.7980769230769231","0.6","13","32","83","49979","21","49916"
"36.0","99999.0","6.275622756227563","4.600092001840037E-4","0.99982","0.71875","0.6","14","32","23","49991","9","49976"
"37.0","99999.0","6.275622756227563","8.000160003200064E-5","0.99998","0.8","0.6","15","32","4","49999","1","49995"
"38.0","99999.0","6.275622756227563","2.000040000800016E-5","0.99998","0.5","0.6","16","32","1","49999","1","49998"
"39.0","99999.0","6.275622756227563","2.000040000800016E-5","1.0","1.0","0.6","17","32","1","50000","0","49998"
"40.0","99999.0","6.275622756227563","2.000040000800016E-5","1.0","1.0","0.6","18","32","1","50000","0","49998"
"41.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.6","19","32","0","50000","0","49999"
"42.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.6","20","32","0","50000","0","49999"
"43.0","99999.0","6.275622756227563","0.09124182483649673","0.9335","0.5784201851147458","0.7","0","32","4562","46675","3325","45437"
"44.0","99999.0","6.275622756227563","0.09124182483649673","0.93352","0.578493532843013","0.7","1","32","4562","46676","3324","45437"
"45.0","99999.0","6.275622756227563","0.08940178803576071","0.94614","0.624040206617339","0.7","2","32","4470","47307","2693","45529"
"46.0","99999.0","6.275622756227563","0.08408168163363268","0.95548","0.6538102643856921","0.7","3","32","4204","47774","2226","45795"
"47.0","99999.0","6.275622756227563","0.07342146842936859","0.96708","0.6904269324807222","0.7","4","32","3671","48354","1646","46328"
"48.0","99999.0","6.275622756227563","0.058941178823576475","0.97694","0.718780487804878","0.7","5","32","2947","48847","1153","47052"
"49.0","99999.0","6.275622756227563","0.04176083521670433","0.9866","0.757070340826686","0.7","6","32","2088","49330","670","47911"
"50.0","99999.0","6.275622756227563","0.026460529210584213","0.9935","0.8027912621359223","0.7","7","32","1323","49675","325","48676"
"51.0","99999.0","6.275622756227563","0.01726034520690414","0.99654","0.833011583011583","0.7","8","32","863","49827","173","49136"
"52.0","99999.0","6.275622756227563","0.010560211204224084","0.99848","0.8741721854304636","0.7","9","32","528","49924","76","49471"
"53.0","99999.0","6.275622756227563","0.005840116802336047","0.99934","0.8984615384615384","0.7","10","32","292","49967","33","49707"
"54.0","99999.0","6.275622756227563","0.0029400588011760237","0.99964","0.8909090909090909","0.7","11","32","147","49982","18","49852"
"55.0","99999.0","6.275622756227563","0.00124002480049601","0.99992","0.9393939393939394","0.7","12","32","62","49996","4","49937"
"56.0","99999.0","6.275622756227563","5.00010000200004E-4","0.99996","0.9259259259259259","0.7","13","32","25","49998","2","49974"
"57.0","99999.0","6.275622756227563","1.2000240004800096E-4","0.99998","0.8571428571428571","0.7","14","32","6","49999","1","49993"
"58.0","99999.0","6.275622756227563","0.0","0.99998","0.0","0.7","15","32","0","49999","1","49999"
"59.0","99999.0","6.275622756227563","0.0","0.99998","0.0","0.7","16","32","0","49999","1","49999"
"60.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7","17","32","0","50000","0","49999"
"61.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7","18","32","0","50000","0","49999"
"62.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7","19","32","0","50000","0","49999"
"63.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7","20","32","0","50000","0","49999"
"64.0","99999.0","6.275622756227563","0.004280085601712034","0.99642","0.544529262086514","0.7999999999999999","0","32","214","49821","179","49785"
"65.0","99999.0","6.275622756227563","0.004280085601712034","0.99642","0.544529262086514","0.7999999999999999","1","32","214","49821","179","49785"
"66.0","99999.0","6.275622756227563","0.004280085601712034","0.99678","0.5706666666666667","0.7999999999999999","2","32","214","49839","161","49785"
"67.0","99999.0","6.275622756227563","0.004160083201664033","0.997","0.5810055865921788","0.7999999999999999","3","32","208","49850","150","49791"
"68.0","99999.0","6.275622756227563","0.003940078801576032","0.99724","0.5880597014925373","0.7999999999999999","4","32","197","49862","138","49802"
"69.0","99999.0","6.275622756227563","0.003620072401448029","0.99752","0.5934426229508196","0.7999999999999999","5","32","181","49876","124","49818"
"70.0","99999.0","6.275622756227563","0.00252005040100802","0.9986","0.6428571428571429","0.7999999999999999","6","32","126","49930","70","49873"
"71.0","99999.0","6.275622756227563","0.0010400208004160082","0.9995","0.6753246753246753","0.7999999999999999","7","32","52","49975","25","49947"
"72.0","99999.0","6.275622756227563","6.20012400248005E-4","0.99964","0.6326530612244898","0.7999999999999999","8","32","31","49982","18","49968"
"73.0","99999.0","6.275622756227563","4.8000960019200384E-4","0.9999","0.8275862068965517","0.7999999999999999","9","32","24","49995","5","49975"
"74.0","99999.0","6.275622756227563","2.4000480009600192E-4","0.99998","0.9230769230769231","0.7999999999999999","10","32","12","49999","1","49987"
"75.0","99999.0","6.275622756227563","1.600032000640013E-4","0.99998","0.8888888888888888","0.7999999999999999","11","32","8","49999","1","49991"
"76.0","99999.0","6.275622756227563","6.000120002400048E-5","0.99998","0.75","0.7999999999999999","12","32","3","49999","1","49996"
"77.0","99999.0","6.275622756227563","2.000040000800016E-5","1.0","1.0","0.7999999999999999","13","32","1","50000","0","49998"
"78.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7999999999999999","14","32","0","50000","0","49999"
"79.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7999999999999999","15","32","0","50000","0","49999"
"80.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7999999999999999","16","32","0","50000","0","49999"
"81.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7999999999999999","17","32","0","50000","0","49999"
"82.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7999999999999999","18","32","0","50000","0","49999"
"83.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7999999999999999","19","32","0","50000","0","49999"
"84.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.7999999999999999","20","32","0","50000","0","49999"
"85.0","99999.0","6.275622756227563","6.800136002720054E-4","0.9995","0.576271186440678","0.8999999999999999","0","32","34","49975","25","49965"
"86.0","99999.0","6.275622756227563","6.800136002720054E-4","0.9995","0.576271186440678","0.8999999999999999","1","32","34","49975","25","49965"
"87.0","99999.0","6.275622756227563","6.800136002720054E-4","0.9995","0.576271186440678","0.8999999999999999","2","32","34","49975","25","49965"
"88.0","99999.0","6.275622756227563","6.800136002720054E-4","0.9995","0.576271186440678","0.8999999999999999","3","32","34","49975","25","49965"
"89.0","99999.0","6.275622756227563","6.800136002720054E-4","0.9995","0.576271186440678","0.8999999999999999","4","32","34","49975","25","49965"
"90.0","99999.0","6.275622756227563","6.600132002640052E-4","0.99952","0.5789473684210527","0.8999999999999999","5","32","33","49976","24","49966"
"91.0","99999.0","6.275622756227563","4.2000840016800337E-4","0.9998","0.6774193548387096","0.8999999999999999","6","32","21","49990","10","49978"
"92.0","99999.0","6.275622756227563","8.000160003200064E-5","1.0","1.0","0.8999999999999999","7","32","4","50000","0","49995"
"93.0","99999.0","6.275622756227563","2.000040000800016E-5","1.0","1.0","0.8999999999999999","8","32","1","50000","0","49998"
"94.0","99999.0","6.275622756227563","2.000040000800016E-5","1.0","1.0","0.8999999999999999","9","32","1","50000","0","49998"
"95.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","10","32","0","50000","0","49999"
"96.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","11","32","0","50000","0","49999"
"97.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","12","32","0","50000","0","49999"
"98.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","13","32","0","50000","0","49999"
"99.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","14","32","0","50000","0","49999"
"100.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","15","32","0","50000","0","49999"
"101.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","16","32","0","50000","0","49999"
"102.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","17","32","0","50000","0","49999"
"103.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","18","32","0","50000","0","49999"
"104.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","19","32","0","50000","0","49999"
"105.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.8999999999999999","20","32","0","50000","0","49999"
"106.0","99999.0","6.275622756227563","4.000080001600032E-5","0.99986","0.2222222222222222","0.9999999999999999","0","32","2","49993","7","49997"
"107.0","99999.0","6.275622756227563","4.000080001600032E-5","0.99986","0.2222222222222222","0.9999999999999999","1","32","2","49993","7","49997"
"108.0","99999.0","6.275622756227563","4.000080001600032E-5","0.99986","0.2222222222222222","0.9999999999999999","2","32","2","49993","7","49997"
"109.0","99999.0","6.275622756227563","4.000080001600032E-5","0.99986","0.2222222222222222","0.9999999999999999","3","32","2","49993","7","49997"
"110.0","99999.0","6.275622756227563","4.000080001600032E-5","0.99986","0.2222222222222222","0.9999999999999999","4","32","2","49993","7","49997"
"111.0","99999.0","6.275622756227563","4.000080001600032E-5","0.99986","0.2222222222222222","0.9999999999999999","5","32","2","49993","7","49997"
"112.0","99999.0","6.275622756227563","2.000040000800016E-5","0.99994","0.25","0.9999999999999999","6","32","1","49997","3","49998"
"113.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","7","32","0","50000","0","49999"
"114.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","8","32","0","50000","0","49999"
"115.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","9","32","0","50000","0","49999"
"116.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","10","32","0","50000","0","49999"
"117.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","11","32","0","50000","0","49999"
"118.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","12","32","0","50000","0","49999"
"119.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","13","32","0","50000","0","49999"
"120.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","14","32","0","50000","0","49999"
"121.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","15","32","0","50000","0","49999"
"122.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","16","32","0","50000","0","49999"
"123.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","17","32","0","50000","0","49999"
"124.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","18","32","0","50000","0","49999"
"125.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","19","32","0","50000","0","49999"
"126.0","99999.0","6.275622756227563","0.0","1.0","0.0","0.9999999999999999","20","32","0","50000","0","49999"
"1.0","100000.0","5.26615","0.95388","0.47538","0.645167399391275","0.5","0","12","47694","23769","26231","2306"
"2.0","100000.0","5.26615","0.95386","0.47574","0.6453197304684328","0.5","1","12","47693","23787","26213","2307"
"3.0","100000.0","5.26615","0.94216","0.62304","0.7142337315786281","0.5","2","12","47108","31152","18848","2892"
"4.0","100000.0","5.26615","0.90546","0.68468","0.741706122315241","0.5","3","12","45273","34234","15766","4727"
"5.0","100000.0","5.26615","0.81954","0.77042","0.7811689797163337","0.5","4","12","40977","38521","11479","9023"
"6.0","100000.0","5.26615","0.67596","0.84184","0.8103869946770249","0.5","5","12","33798","42092","7908","16202"
"7.0","100000.0","5.26615","0.4943","0.90614","0.8404175734494015","0.5","6","12","24715","45307","4693","25285"
"8.0","100000.0","5.26615","0.33116","0.95174","0.8728058615781983","0.5","7","12","16558","47587","2413","33442"
"9.0","100000.0","5.26615","0.21814","0.97506","0.8974000329109758","0.5","8","12","10907","48753","1247","39093"
"10.0","100000.0","5.26615","0.13676","0.98996","0.931607629427793","0.5","9","12","6838","49498","502","43162"
"11.0","100000.0","5.26615","0.08176","0.99716","0.9664302600472813","0.5","10","12","4088","49858","142","45912"
"12.0","100000.0","5.26615","0.04514","0.99962","0.9916520210896309","0.5","11","12","2257","49981","19","47743"
"13.0","100000.0","5.26615","0.02262","1.0","1.0","0.5","12","12","1131","50000","0","48869"
"14.0","100000.0","5.26615","0.0102","1.0","1.0","0.5","13","12","510","50000","0","49490"
"15.0","100000.0","5.26615","0.0045","1.0","1.0","0.5","14","12","225","50000","0","49775"
"16.0","100000.0","5.26615","0.00158","1.0","1.0","0.5","15","12","79","50000","0","49921"
"17.0","100000.0","5.26615","6.0E-4","1.0","1.0","0.5","16","12","30","50000","0","49970"
"18.0","100000.0","5.26615","2.4E-4","1.0","1.0","0.5","17","12","12","50000","0","49988"
"19.0","100000.0","5.26615","6.0E-5","1.0","1.0","0.5","18","12","3","50000","0","49997"
"20.0","100000.0","5.26615","2.0E-5","1.0","1.0","0.5","19","12","1","50000","0","49999"
"21.0","100000.0","5.26615","0.0","1.0","0.0","0.5","20","12","0","50000","0","50000"
"22.0","100000.0","5.26615","0.807","0.5919","0.664142868899679","0.6","0","12","40350","29595","20405","9650"
"23.0","100000.0","5.26615","0.80698","0.59226","0.664334167544784","0.6","1","12","40349","29613","20387","9651"
"24.0","100000.0","5.26615","0.79646","0.7279","0.7453582391255521","0.6","2","12","39823","36395","13605","10177"
"25.0","100000.0","5.26615","0.76262","0.78364","0.778994463625406","0.6","3","12","38131","39182","10818","11869"
"26.0","100000.0","5.26615","0.68288","0.8571","0.8269514882898593","0.6","4","12","34144","42855","7145","15856"
"27.0","100000.0","5.26615","0.55244","0.91032","0.8603376315953404","0.6","5","12","27622","45516","4484","22378"
"28.0","100000.0","5.26615","0.39688","0.9544","0.8969444946664256","0.6","6","12","19844","47720","2280","30156"
"29.0","100000.0","5.26615","0.2638","0.98222","0.9368563108175296","0.6","7","12","13190","49111","889","36810"
"30.0","100000.0","5.26615","0.1682","0.99338","0.962132479121382","0.6","8","12","8410","49669","331","41590"
"31.0","100000.0","5.26615","0.10224","0.99808","0.9815668202764977","0.6","9","12","5112","49904","96","44888"
"32.0","100000.0","5.26615","0.059","0.99962","0.9936005389019872","0.6","10","12","2950","49981","19","47050"
"33.0","100000.0","5.26615","0.03122","0.99994","0.9980818414322251","0.6","11","12","1561","49997","3","48439"
"34.0","100000.0","5.26615","0.01386","1.0","1.0","0.6","12","12","693","50000","0","49307"
"35.0","100000.0","5.26615","0.00554","1.0","1.0","0.6","13","12","277","50000","0","49723"
"36.0","100000.0","5.26615","0.00178","1.0","1.0","0.6","14","12","89","50000","0","49911"
"37.0","100000.0","5.26615","3.2E-4","1.0","1.0","0.6","15","12","16","50000","0","49984"
"38.0","100000.0","5.26615","8.0E-5","1.0","1.0","0.6","16","12","4","50000","0","49996"
"39.0","100000.0","5.26615","0.0","1.0","0.0","0.6","17","12","0","50000","0","50000"
"40.0","100000.0","5.26615","0.0","1.0","0.0","0.6","18","12","0","50000","0","50000"
"41.0","100000.0","5.26615","0.0","1.0","0.0","0.6","19","12","0","50000","0","50000"
"42.0","100000.0","5.26615","0.0","1.0","0.0","0.6","20","12","0","50000","0","50000"
"43.0","100000.0","5.26615","0.57414","0.73944","0.6878399424943094","0.7","0","12","28707","36972","13028","21293"
"44.0","100000.0","5.26615","0.57414","0.73972","0.6880707557345221","0.7","1","12","28707","36986","13014","21293"
"45.0","100000.0","5.26615","0.56616","0.84364","0.7835907656535459","0.7","2","12","28308","42182","7818","21692"
"46.0","100000.0","5.26615","0.53934","0.88532","0.8246536803155867","0.7","3","12","26967","44266","5734","23033"
"47.0","100000.0","5.26615","0.47726","0.93422","0.8788671184443135","0.7","4","12","23863","46711","3289","26137"
"48.0","100000.0","5.26615","0.3817","0.9636","0.9129394881607271","0.7","5","12","19085","48180","1820","30915"
"49.0","100000.0","5.26615","0.27512","0.9829","0.94148244473342","0.7","6","12","13756","49145","855","36244"
"50.0","100000.0","5.26615","0.18688","0.99376","0.9676884838442419","0.7","7","12","9344","49688","312","40656"
"51.0","100000.0","5.26615","0.11978","0.99778","0.9818032786885246","0.7","8","12","5989","49889","111","44011"
"52.0","100000.0","5.26615","0.07356","0.99932","0.9908405172413793","0.7","9","12","3678","49966","34","46322"
"53.0","100000.0","5.26615","0.04234","0.99984","0.9962352941176471","0.7","10","12","2117","49992","8","47883"
"54.0","100000.0","5.26615","0.02176","0.99998","0.9990817263544536","0.7","11","12","1088","49999","1","48912"
"55.0","100000.0","5.26615","0.00918","1.0","1.0","0.7","12","12","459","50000","0","49541"
"56.0","100000.0","5.26615","0.0032","1.0","1.0","0.7","13","12","160","50000","0","49840"
"57.0","100000.0","5.26615","0.0011","1.0","1.0","0.7","14","12","55","50000","0","49945"
"58.0","100000.0","5.26615","1.4E-4","1.0","1.0","0.7","15","12","7","50000","0","49993"
"59.0","100000.0","5.26615","0.0","1.0","0.0","0.7","16","12","0","50000","0","50000"
"60.0","100000.0","5.26615","0.0","1.0","0.0","0.7","17","12","0","50000","0","50000"
"61.0","100000.0","5.26615","0.0","1.0","0.0","0.7","18","12","0","50000","0","50000"
"62.0","100000.0","5.26615","0.0","1.0","0.0","0.7","19","12","0","50000","0","50000"
"63.0","100000.0","5.26615","0.0","1.0","0.0","0.7","20","12","0","50000","0","50000"
"64.0","100000.0","5.26615","0.22846","0.9088","0.7146968654195083","0.7999999999999999","0","12","11423","45440","4560","38577"
"65.0","100000.0","5.26615","0.22846","0.90886","0.7148310387984981","0.7999999999999999","1","12","11423","45443","4557","38577"
"66.0","100000.0","5.26615","0.22542","0.95168","0.8234821363337473","0.7999999999999999","2","12","11271","47584","2416","38729"
"67.0","100000.0","5.26615","0.21466","0.96652","0.8650761666800999","0.7999999999999999","3","12","10733","48326","1674","39267"
"68.0","100000.0","5.26615","0.19074","0.98152","0.9116719242902208","0.7999999999999999","4","12","9537","49076","924","40463"
"69.0","100000.0","5.26615","0.15696","0.98918","0.9355107879365836","0.7999999999999999","5","12","7848","49459","541","42152"
"70.0","100000.0","5.26615","0.11724","0.99486","0.9579996731492074","0.7999999999999999","6","12","5862","49743","257","44138"
"71.0","100000.0","5.26615","0.08368","0.99824","0.9794007490636704","0.7999999999999999","7","12","4184","49912","88","45816"
"72.0","100000.0","5.26615","0.05688","0.9993","0.9878430010420285","0.7999999999999999","8","12","2844","49965","35","47156"
"73.0","100000.0","5.26615","0.03572","0.9998","0.9944320712694877","0.7999999999999999","9","12","1786","49990","10","48214"
"74.0","100000.0","5.26615","0.02076","0.99998","0.9990375360923965","0.7999999999999999","10","12","1038","49999","1","48962"
"75.0","100000.0","5.26615","0.01034","0.99998","0.9980694980694981","0.7999999999999999","11","12","517","49999","1","49483"
"76.0","100000.0","5.26615","0.00406","1.0","1.0","0.7999999999999999","12","12","203","50000","0","49797"
"77.0","100000.0","5.26615","0.00138","1.0","1.0","0.7999999999999999","13","12","69","50000","0","49931"
"78.0","100000.0","5.26615","4.2E-4","1.0","1.0","0.7999999999999999","14","12","21","50000","0","49979"
"79.0","100000.0","5.26615","2.0E-5","1.0","1.0","0.7999999999999999","15","12","1","50000","0","49999"
"80.0","100000.0","5.26615","0.0","1.0","0.0","0.7999999999999999","16","12","0","50000","0","50000"
"81.0","100000.0","5.26615","0.0","1.0","0.0","0.7999999999999999","17","12","0","50000","0","50000"
"82.0","100000.0","5.26615","0.0","1.0","0.0","0.7999999999999999","18","12","0","50000","0","50000"
"83.0","100000.0","5.26615","0.0","1.0","0.0","0.7999999999999999","19","12","0","50000","0","50000"
"84.0","100000.0","5.26615","0.0","1.0","0.0","0.7999999999999999","20","12","0","50000","0","50000"
"85.0","100000.0","5.26615","0.00802","0.99558","0.6446945337620579","0.8999999999999999","0","12","401","49779","221","49599"
"86.0","100000.0","5.26615","0.00802","0.99558","0.6446945337620579","0.8999999999999999","1","12","401","49779","221","49599"
"87.0","100000.0","5.26615","0.00792","0.99726","0.7429643527204502","0.8999999999999999","2","12","396","49863","137","49604"
"88.0","100000.0","5.26615","0.00772","0.99756","0.7598425196850394","0.8999999999999999","3","12","386","49878","122","49614"
"89.0","100000.0","5.26615","0.00726","0.99798","0.7823275862068966","0.8999999999999999","4","12","363","49899","101","49637"
"90.0","100000.0","5.26615","0.00638","0.99832","0.7915632754342432","0.8999999999999999","5","12","319","49916","84","49681"
"91.0","100000.0","5.26615","0.0048","0.999","0.8275862068965517","0.8999999999999999","6","12","240","49950","50","49760"
"92.0","100000.0","5.26615","0.00304","0.99994","0.9806451612903225","0.8999999999999999","7","12","152","49997","3","49848"
"93.0","100000.0","5.26615","0.00222","0.99996","0.9823008849557522","0.8999999999999999","8","12","111","49998","2","49889"
"94.0","100000.0","5.26615","0.00168","1.0","1.0","0.8999999999999999","9","12","84","50000","0","49916"
"95.0","100000.0","5.26615","9.2E-4","1.0","1.0","0.8999999999999999","10","12","46","50000","0","49954"
"96.0","100000.0","5.26615","5.8E-4","1.0","1.0","0.8999999999999999","11","12","29","50000","0","49971"
"97.0","100000.0","5.26615","2.8E-4","1.0","1.0","0.8999999999999999","12","12","14","50000","0","49986"
"98.0","100000.0","5.26615","8.0E-5","1.0","1.0","0.8999999999999999","13","12","4","50000","0","49996"
"99.0","100000.0","5.26615","4.0E-5","1.0","1.0","0.8999999999999999","14","12","2","50000","0","49998"
"100.0","100000.0","5.26615","0.0","1.0","0.0","0.8999999999999999","15","12","0","50000","0","50000"
"101.0","100000.0","5.26615","0.0","1.0","0.0","0.8999999999999999","16","12","0","50000","0","50000"
"102.0","100000.0","5.26615","0.0","1.0","0.0","0.8999999999999999","17","12","0","50000","0","50000"
"103.0","100000.0","5.26615","0.0","1.0","0.0","0.8999999999999999","18","12","0","50000","0","50000"
"104.0","100000.0","5.26615","0.0","1.0","0.0","0.8999999999999999","19","12","0","50000","0","50000"
"105.0","100000.0","5.26615","0.0","1.0","0.0","0.8999999999999999","20","12","0","50000","0","50000"
"106.0","100000.0","5.26615","4.2E-4","0.99964","0.5384615384615384","0.9999999999999999","0","12","21","49982","18","49979"
"107.0","100000.0","5.26615","4.2E-4","0.99964","0.5384615384615384","0.9999999999999999","1","12","21","49982","18","49979"
"108.0","100000.0","5.26615","4.0E-4","0.99964","0.5263157894736842","0.9999999999999999","2","12","20","49982","18","49980"
"109.0","100000.0","5.26615","4.0E-4","0.99964","0.5263157894736842","0.9999999999999999","3","12","20","49982","18","49980"
"110.0","100000.0","5.26615","4.0E-4","0.99964","0.5263157894736842","0.9999999999999999","4","12","20","49982","18","49980"
"111.0","100000.0","5.26615","4.0E-4","0.99964","0.5263157894736842","0.9999999999999999","5","12","20","49982","18","49980"
"112.0","100000.0","5.26615","3.2E-4","0.99972","0.5333333333333333","0.9999999999999999","6","12","16","49986","14","49984"
